Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
President and Vice President,Donald J. Trump,REP,PRECINCT 103.0,0,402,724,117,1243,44.78
President and Vice President,Donald J. Trump,REP,PRECINCT 104.0,-,-,-,-,79,30.15
President and Vice President,Donald J. Trump,REP,PRECINCT 105.0,0,228,303,79,610,42.24
President and Vice President,Donald J. Trump,REP,PRECINCT 106.0,0,202,247,62,511,41.34
President and Vice President,Donald J. Trump,REP,PRECINCT 107.0,-,-,-,-,4,57.14
President and Vice President,Donald J. Trump,REP,PRECINCT 107.1,0,104,140,45,289,37.58
President and Vice President,Donald J. Trump,REP,PRECINCT 108.0,0,217,321,162,700,38.11
President and Vice President,Donald J. Trump,REP,PRECINCT 109.0,0,280,573,161,1014,47.29
President and Vice President,Donald J. Trump,REP,PRECINCT 110.0,0,166,278,77,521,38.68
President and Vice President,Donald J. Trump,REP,PRECINCT 110.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 111.0,0,427,628,247,1302,43.33
President and Vice President,Donald J. Trump,REP,PRECINCT 112.0,0,39,79,67,185,41.67
President and Vice President,Donald J. Trump,REP,PRECINCT 113.0,0,130,111,164,405,41.41
President and Vice President,Donald J. Trump,REP,PRECINCT 114.0,0,441,471,66,978,52.58
President and Vice President,Donald J. Trump,REP,PRECINCT 115.0,0,268,362,139,769,31.23
President and Vice President,Donald J. Trump,REP,PRECINCT 116.0,0,202,199,60,461,61.47
President and Vice President,Donald J. Trump,REP,PRECINCT 117.0,0,82,123,64,269,14.25
President and Vice President,Donald J. Trump,REP,PRECINCT 118.0,0,79,133,73,285,32.91
President and Vice President,Donald J. Trump,REP,PRECINCT 119.0,0,309,341,124,774,48.13
President and Vice President,Donald J. Trump,REP,PRECINCT 120.0,0,146,89,48,283,54.95
President and Vice President,Donald J. Trump,REP,PRECINCT 121.0,0,96,111,74,281,30.25
President and Vice President,Donald J. Trump,REP,PRECINCT 122.0,-,-,-,-,3,37.50
President and Vice President,Donald J. Trump,REP,PRECINCT 123.0,0,281,376,135,792,28.22
President and Vice President,Donald J. Trump,REP,PRECINCT 123.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 124.0,0,505,662,320,1487,49.87
President and Vice President,Donald J. Trump,REP,PRECINCT 125.0,0,39,38,62,139,36.77
President and Vice President,Donald J. Trump,REP,PRECINCT 126.0,0,62,92,44,198,13.93
President and Vice President,Donald J. Trump,REP,PRECINCT 127.0,0,107,147,81,335,13.29
President and Vice President,Donald J. Trump,REP,PRECINCT 128.0,0,77,101,50,228,12.78
President and Vice President,Donald J. Trump,REP,PRECINCT 129.0,0,73,120,67,260,13.26
President and Vice President,Donald J. Trump,REP,PRECINCT 130.0,0,141,169,80,390,14.06
President and Vice President,Donald J. Trump,REP,PRECINCT 131.0,0,144,176,85,405,19.77
President and Vice President,Donald J. Trump,REP,PRECINCT 133.0,0,67,91,70,228,18.52
President and Vice President,Donald J. Trump,REP,PRECINCT 134.0,0,75,79,32,186,11.47
President and Vice President,Donald J. Trump,REP,PRECINCT 135.0,0,102,112,56,270,14.36
President and Vice President,Donald J. Trump,REP,PRECINCT 136.0,0,101,165,68,334,15.17
President and Vice President,Donald J. Trump,REP,PRECINCT 137.0,-,-,-,-,48,15.69
President and Vice President,Donald J. Trump,REP,PRECINCT 138.0,0,49,73,40,162,12.05
President and Vice President,Donald J. Trump,REP,PRECINCT 138.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 139.0,-,-,-,-,113,12.70
President and Vice President,Donald J. Trump,REP,PRECINCT 140.0,0,87,118,52,257,11.71
President and Vice President,Donald J. Trump,REP,PRECINCT 141.0,0,58,96,33,187,12.86
President and Vice President,Donald J. Trump,REP,PRECINCT 142.0,0,132,210,79,421,16.83
President and Vice President,Donald J. Trump,REP,PRECINCT 143.0,0,132,232,104,468,18.45
President and Vice President,Donald J. Trump,REP,PRECINCT 144.0,-,-,-,-,24,11.71
President and Vice President,Donald J. Trump,REP,PRECINCT 145.0,-,-,-,-,34,7.80
President and Vice President,Donald J. Trump,REP,PRECINCT 146.0,0,347,486,192,1025,38.96
President and Vice President,Donald J. Trump,REP,PRECINCT 148.0,0,323,426,132,881,41.34
President and Vice President,Donald J. Trump,REP,PRECINCT 149.0,0,293,275,71,639,33.74
President and Vice President,Donald J. Trump,REP,PRECINCT 150.0,-,-,-,-,74,13.53
President and Vice President,Donald J. Trump,REP,PRECINCT 151.0,-,-,-,-,95,23.28
President and Vice President,Donald J. Trump,REP,PRECINCT 152.0,0,106,117,37,260,18.84
President and Vice President,Donald J. Trump,REP,PRECINCT 153.0,-,-,-,-,17,22.08
President and Vice President,Donald J. Trump,REP,PRECINCT 154.0,0,89,121,51,261,21.77
President and Vice President,Donald J. Trump,REP,PRECINCT 155.0,0,85,142,68,295,22.00
President and Vice President,Donald J. Trump,REP,PRECINCT 156.0,0,141,175,93,409,26.59
President and Vice President,Donald J. Trump,REP,PRECINCT 157.0,0,170,162,129,461,35.35
President and Vice President,Donald J. Trump,REP,PRECINCT 158.0,-,-,-,-,96,30.48
President and Vice President,Donald J. Trump,REP,PRECINCT 159.0,0,60,82,69,211,16.41
President and Vice President,Donald J. Trump,REP,PRECINCT 160.0,0,33,68,37,138,16.12
President and Vice President,Donald J. Trump,REP,PRECINCT 161.0,0,34,77,45,156,13.46
President and Vice President,Donald J. Trump,REP,PRECINCT 161.1,-,-,-,-,5,29.41
President and Vice President,Donald J. Trump,REP,PRECINCT 162.0,-,-,-,-,132,12.49
President and Vice President,Donald J. Trump,REP,PRECINCT 163.0,-,-,-,-,140,15.22
President and Vice President,Donald J. Trump,REP,PRECINCT 164.0,0,76,118,46,240,18.31
President and Vice President,Donald J. Trump,REP,PRECINCT 165.0,-,-,-,-,42,23.73
President and Vice President,Donald J. Trump,REP,PRECINCT 166.0,-,-,-,-,51,17.71
President and Vice President,Donald J. Trump,REP,PRECINCT 167.0,-,-,-,-,227,41.65
President and Vice President,Donald J. Trump,REP,PRECINCT 168.0,0,317,661,137,1115,42.20
President and Vice President,Donald J. Trump,REP,PRECINCT 169.0,-,-,-,-,97,25.73
President and Vice President,Donald J. Trump,REP,PRECINCT 170.0,-,-,-,-,2,22.22
President and Vice President,Donald J. Trump,REP,PRECINCT 171.0,-,-,-,-,26,26.80
President and Vice President,Donald J. Trump,REP,PRECINCT 172.0,-,-,-,-,8,6.06
President and Vice President,Donald J. Trump,REP,PRECINCT 172.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 173.0,-,-,-,-,15,8.06
President and Vice President,Donald J. Trump,REP,PRECINCT 174.0,-,-,-,-,15,13.16
President and Vice President,Donald J. Trump,REP,PRECINCT 175.0,-,-,-,-,75,34.72
President and Vice President,Donald J. Trump,REP,PRECINCT 176.0,-,-,-,-,103,29.51
President and Vice President,Donald J. Trump,REP,PRECINCT 177.0,0,118,139,125,382,28.42
President and Vice President,Donald J. Trump,REP,PRECINCT 178.0,-,-,-,-,127,16.39
President and Vice President,Donald J. Trump,REP,PRECINCT 179.0,0,51,58,45,154,29.06
President and Vice President,Donald J. Trump,REP,PRECINCT 181.0,-,-,-,-,89,41.78
President and Vice President,Donald J. Trump,REP,PRECINCT 182.0,-,-,-,-,106,18.93
President and Vice President,Donald J. Trump,REP,PRECINCT 182.1,-,-,-,-,40,24.54
President and Vice President,Donald J. Trump,REP,PRECINCT 184.0,0,482,559,80,1121,46.55
President and Vice President,Donald J. Trump,REP,PRECINCT 187.0,-,-,-,-,32,15.53
President and Vice President,Donald J. Trump,REP,PRECINCT 191.0,0,169,229,45,443,51.33
President and Vice President,Donald J. Trump,REP,PRECINCT 196.0,-,-,-,-,146,7.94
President and Vice President,Donald J. Trump,REP,PRECINCT 196.2,-,-,-,-,64,10.58
President and Vice President,Donald J. Trump,REP,PRECINCT 198.0,0,205,338,79,622,51.28
President and Vice President,Donald J. Trump,REP,PRECINCT 199.0,-,-,-,-,189,24.23
President and Vice President,Donald J. Trump,REP,PRECINCT 200.0,0,345,619,170,1134,55.21
President and Vice President,Donald J. Trump,REP,PRECINCT 201.0,0,220,373,180,773,49.68
President and Vice President,Donald J. Trump,REP,PRECINCT 202.0,0,219,267,99,585,36.04
President and Vice President,Donald J. Trump,REP,PRECINCT 203.0,0,51,108,59,218,10.60
President and Vice President,Donald J. Trump,REP,PRECINCT 205.0,-,-,-,-,113,7.89
President and Vice President,Donald J. Trump,REP,PRECINCT 206.0,-,-,-,-,186,9.27
President and Vice President,Donald J. Trump,REP,PRECINCT 207.0,0,193,310,69,572,20.83
President and Vice President,Donald J. Trump,REP,PRECINCT 208.0,0,269,414,96,779,31.47
President and Vice President,Donald J. Trump,REP,PRECINCT 209.0,0,161,314,73,548,17.88
President and Vice President,Donald J. Trump,REP,PRECINCT 210.0,0,57,151,41,249,17.90
President and Vice President,Donald J. Trump,REP,PRECINCT 212.0,0,80,114,40,234,12.69
President and Vice President,Donald J. Trump,REP,PRECINCT 213.0,0,72,93,38,203,9.42
President and Vice President,Donald J. Trump,REP,PRECINCT 214.0,0,46,83,31,160,7.49
President and Vice President,Donald J. Trump,REP,PRECINCT 215.0,0,78,99,34,211,10.34
President and Vice President,Donald J. Trump,REP,PRECINCT 216.0,0,62,92,36,190,8.26
President and Vice President,Donald J. Trump,REP,PRECINCT 217.0,0,45,89,34,168,9.39
President and Vice President,Donald J. Trump,REP,PRECINCT 218.0,-,-,-,-,110,9.70
President and Vice President,Donald J. Trump,REP,PRECINCT 219.0,-,-,-,-,123,14.19
President and Vice President,Donald J. Trump,REP,PRECINCT 221.0,0,42,79,38,159,8.85
President and Vice President,Donald J. Trump,REP,PRECINCT 222.0,-,-,-,-,119,6.20
President and Vice President,Donald J. Trump,REP,PRECINCT 223.0,-,-,-,-,198,11.63
President and Vice President,Donald J. Trump,REP,PRECINCT 224.0,0,87,159,53,299,20.05
President and Vice President,Donald J. Trump,REP,PRECINCT 225.0,0,89,153,65,307,15.68
President and Vice President,Donald J. Trump,REP,PRECINCT 226.0,0,57,88,37,182,13.12
President and Vice President,Donald J. Trump,REP,PRECINCT 227.0,0,104,201,73,378,21.24
President and Vice President,Donald J. Trump,REP,PRECINCT 228.0,0,92,111,52,255,12.66
President and Vice President,Donald J. Trump,REP,PRECINCT 229.0,0,171,244,85,500,28.85
President and Vice President,Donald J. Trump,REP,PRECINCT 230.0,0,293,375,147,815,41.58
President and Vice President,Donald J. Trump,REP,PRECINCT 231.0,0,275,424,180,879,52.79
President and Vice President,Donald J. Trump,REP,PRECINCT 232.0,0,188,369,143,700,42.97
President and Vice President,Donald J. Trump,REP,PRECINCT 233.0,0,194,314,73,581,35.75
President and Vice President,Donald J. Trump,REP,PRECINCT 234.0,-,-,-,-,141,21.04
President and Vice President,Donald J. Trump,REP,PRECINCT 235.0,-,-,-,-,176,33.85
President and Vice President,Donald J. Trump,REP,PRECINCT 236.0,0,65,97,41,203,17.71
President and Vice President,Donald J. Trump,REP,PRECINCT 237.0,0,50,80,36,166,16.90
President and Vice President,Donald J. Trump,REP,PRECINCT 238.0,-,-,-,-,96,10.65
President and Vice President,Donald J. Trump,REP,PRECINCT 239.0,0,101,108,43,252,11.76
President and Vice President,Donald J. Trump,REP,PRECINCT 239.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 240.0,0,83,116,52,251,12.33
President and Vice President,Donald J. Trump,REP,PRECINCT 241.0,0,146,149,61,356,19.02
President and Vice President,Donald J. Trump,REP,PRECINCT 242.0,0,115,122,74,311,15.05
President and Vice President,Donald J. Trump,REP,PRECINCT 243.0,-,-,-,-,72,10.67
President and Vice President,Donald J. Trump,REP,PRECINCT 244.0,0,56,135,45,236,13.74
President and Vice President,Donald J. Trump,REP,PRECINCT 245.0,0,75,79,40,194,17.03
President and Vice President,Donald J. Trump,REP,PRECINCT 246.0,0,329,533,141,1003,51.65
President and Vice President,Donald J. Trump,REP,PRECINCT 247.0,0,136,166,78,380,38.93
President and Vice President,Donald J. Trump,REP,PRECINCT 248.0,0,155,263,69,487,40.15
President and Vice President,Donald J. Trump,REP,PRECINCT 248.1,-,-,-,-,111,16.40
President and Vice President,Donald J. Trump,REP,PRECINCT 249.0,0,103,131,50,284,18.43
President and Vice President,Donald J. Trump,REP,PRECINCT 250.0,-,-,-,-,130,11.50
President and Vice President,Donald J. Trump,REP,PRECINCT 250.1,-,-,-,-,86,13.35
President and Vice President,Donald J. Trump,REP,PRECINCT 251.0,0,39,100,36,175,10.50
President and Vice President,Donald J. Trump,REP,PRECINCT 251.1,-,-,-,-,16,7.80
President and Vice President,Donald J. Trump,REP,PRECINCT 253.0,-,-,-,-,103,10.23
President and Vice President,Donald J. Trump,REP,PRECINCT 254.0,-,-,-,-,142,9.44
President and Vice President,Donald J. Trump,REP,PRECINCT 256.0,0,114,141,49,304,17.04
President and Vice President,Donald J. Trump,REP,PRECINCT 257.0,0,32,54,37,123,8.83
President and Vice President,Donald J. Trump,REP,PRECINCT 258.0,-,-,-,-,63,12.52
President and Vice President,Donald J. Trump,REP,PRECINCT 258.1,-,-,-,-,30,13.82
President and Vice President,Donald J. Trump,REP,PRECINCT 259.0,0,58,134,50,242,20.99
President and Vice President,Donald J. Trump,REP,PRECINCT 260.0,-,-,-,-,96,15.87
President and Vice President,Donald J. Trump,REP,PRECINCT 261.0,-,-,-,-,34,9.60
President and Vice President,Donald J. Trump,REP,PRECINCT 261.1,-,-,-,-,119,11.84
President and Vice President,Donald J. Trump,REP,PRECINCT 262.0,0,69,105,41,215,18.14
President and Vice President,Donald J. Trump,REP,PRECINCT 264.0,0,42,87,32,161,18.13
President and Vice President,Donald J. Trump,REP,PRECINCT 265.0,-,-,-,-,16,25.81
President and Vice President,Donald J. Trump,REP,PRECINCT 266.0,-,-,-,-,16,24.62
President and Vice President,Donald J. Trump,REP,PRECINCT 266.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 267.0,0,58,111,50,219,22.14
President and Vice President,Donald J. Trump,REP,PRECINCT 269.0,-,-,-,-,111,9.96
President and Vice President,Donald J. Trump,REP,PRECINCT 270.0,-,-,-,-,177,9.78
President and Vice President,Donald J. Trump,REP,PRECINCT 272.0,0,278,359,147,784,46.28
President and Vice President,Donald J. Trump,REP,PRECINCT 274.0,0,93,187,70,350,32.56
President and Vice President,Donald J. Trump,REP,PRECINCT 275.0,-,-,-,-,27,11.39
President and Vice President,Donald J. Trump,REP,PRECINCT 276.0,0,59,61,31,151,12.96
President and Vice President,Donald J. Trump,REP,PRECINCT 278.0,-,-,-,-,51,46.79
President and Vice President,Donald J. Trump,REP,PRECINCT 280.0,-,-,-,-,73,9.41
President and Vice President,Donald J. Trump,REP,PRECINCT 281.0,-,-,-,-,86,61.43
President and Vice President,Donald J. Trump,REP,PRECINCT 281.1,-,-,-,-,35,52.24
President and Vice President,Donald J. Trump,REP,PRECINCT 281.2,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 282.0,0,116,137,77,330,17.47
President and Vice President,Donald J. Trump,REP,PRECINCT 284.0,0,164,195,113,472,50.92
President and Vice President,Donald J. Trump,REP,PRECINCT 285.0,-,-,-,-,76,58.46
President and Vice President,Donald J. Trump,REP,PRECINCT 288.0,-,-,-,-,4,66.67
President and Vice President,Donald J. Trump,REP,PRECINCT 289.0,-,-,-,-,26,54.17
President and Vice President,Donald J. Trump,REP,PRECINCT 291.0,0,225,289,91,605,32.93
President and Vice President,Donald J. Trump,REP,PRECINCT 295.0,0,72,128,44,244,10.15
President and Vice President,Donald J. Trump,REP,PRECINCT 296.0,0,196,242,110,548,29.62
President and Vice President,Donald J. Trump,REP,PRECINCT 297.0,0,458,709,202,1369,64.24
President and Vice President,Donald J. Trump,REP,PRECINCT 298.0,0,336,434,301,1071,56.16
President and Vice President,Donald J. Trump,REP,PRECINCT 299.0,0,285,466,187,938,64.78
President and Vice President,Donald J. Trump,REP,PRECINCT 300.0,0,351,731,156,1238,51.63
President and Vice President,Donald J. Trump,REP,PRECINCT 300.1,0,136,250,68,454,50.17
President and Vice President,Donald J. Trump,REP,PRECINCT 301.0,0,268,526,191,985,72.80
President and Vice President,Donald J. Trump,REP,PRECINCT 302.0,0,263,572,172,1007,66.95
President and Vice President,Donald J. Trump,REP,PRECINCT 303.0,0,460,804,235,1499,53.54
President and Vice President,Donald J. Trump,REP,PRECINCT 304.0,0,338,663,165,1166,49.72
President and Vice President,Donald J. Trump,REP,PRECINCT 304.1,-,-,-,-,193,49.74
President and Vice President,Donald J. Trump,REP,PRECINCT 305.0,0,421,892,168,1481,57.34
President and Vice President,Donald J. Trump,REP,PRECINCT 306.0,0,322,594,152,1068,55.17
President and Vice President,Donald J. Trump,REP,PRECINCT 307.0,0,415,754,191,1360,67.80
President and Vice President,Donald J. Trump,REP,PRECINCT 308.0,0,269,397,110,776,62.28
President and Vice President,Donald J. Trump,REP,PRECINCT 309.0,0,469,773,203,1445,66.44
President and Vice President,Donald J. Trump,REP,PRECINCT 310.0,0,474,675,195,1344,70.15
President and Vice President,Donald J. Trump,REP,PRECINCT 311.0,0,608,881,234,1723,64.97
President and Vice President,Donald J. Trump,REP,PRECINCT 312.0,0,331,593,178,1102,63.26
President and Vice President,Donald J. Trump,REP,PRECINCT 314.0,-,-,-,-,130,76.92
President and Vice President,Donald J. Trump,REP,PRECINCT 315.0,0,389,528,225,1142,70.89
President and Vice President,Donald J. Trump,REP,PRECINCT 316.0,0,309,475,215,999,71.61
President and Vice President,Donald J. Trump,REP,PRECINCT 317.0,0,339,457,165,961,78.32
President and Vice President,Donald J. Trump,REP,PRECINCT 318.0,0,618,919,277,1814,70.58
President and Vice President,Donald J. Trump,REP,PRECINCT 319.0,0,287,380,146,813,71.82
President and Vice President,Donald J. Trump,REP,PRECINCT 320.0,0,580,901,257,1738,71.67
President and Vice President,Donald J. Trump,REP,PRECINCT 321.0,0,574,896,326,1796,64.81
President and Vice President,Donald J. Trump,REP,PRECINCT 322.0,0,340,515,163,1018,54.73
President and Vice President,Donald J. Trump,REP,PRECINCT 323.0,0,313,437,213,963,65.11
President and Vice President,Donald J. Trump,REP,PRECINCT 324.0,0,295,413,225,933,67.61
President and Vice President,Donald J. Trump,REP,PRECINCT 325.0,0,283,440,91,814,77.67
President and Vice President,Donald J. Trump,REP,PRECINCT 326.0,0,238,373,86,697,75.76
President and Vice President,Donald J. Trump,REP,PRECINCT 327.0,0,412,638,241,1291,62.07
President and Vice President,Donald J. Trump,REP,PRECINCT 328.0,0,619,897,183,1699,72.86
President and Vice President,Donald J. Trump,REP,PRECINCT 329.0,-,-,-,-,2,11.11
President and Vice President,Donald J. Trump,REP,PRECINCT 330.0,0,577,783,124,1484,62.70
President and Vice President,Donald J. Trump,REP,PRECINCT 331.0,0,668,970,148,1786,72.69
President and Vice President,Donald J. Trump,REP,PRECINCT 332.0,0,385,531,127,1043,65.43
President and Vice President,Donald J. Trump,REP,PRECINCT 333.0,0,276,359,167,802,66.12
President and Vice President,Donald J. Trump,REP,PRECINCT 334.0,-,-,-,-,54,57.45
President and Vice President,Donald J. Trump,REP,PRECINCT 335.0,0,294,342,122,758,62.28
President and Vice President,Donald J. Trump,REP,PRECINCT 336.0,0,162,193,55,410,66.67
President and Vice President,Donald J. Trump,REP,PRECINCT 337.0,0,563,780,303,1646,69.33
President and Vice President,Donald J. Trump,REP,PRECINCT 338.0,0,304,391,113,808,71.06
President and Vice President,Donald J. Trump,REP,PRECINCT 339.0,0,634,768,287,1689,66.29
President and Vice President,Donald J. Trump,REP,PRECINCT 340.0,0,805,901,294,2000,63.45
President and Vice President,Donald J. Trump,REP,PRECINCT 341.0,-,-,-,-,40,41.24
President and Vice President,Donald J. Trump,REP,PRECINCT 341.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 342.0,0,366,451,152,969,65.69
President and Vice President,Donald J. Trump,REP,PRECINCT 343.0,0,371,677,285,1333,57.31
President and Vice President,Donald J. Trump,REP,PRECINCT 344.0,0,309,440,267,1016,57.24
President and Vice President,Donald J. Trump,REP,PRECINCT 345.0,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 345.1,-,-,-,-,2,100.00
President and Vice President,Donald J. Trump,REP,PRECINCT 346.0,0,288,406,251,945,57.45
President and Vice President,Donald J. Trump,REP,PRECINCT 347.0,0,208,241,198,647,53.87
President and Vice President,Donald J. Trump,REP,PRECINCT 348.0,0,193,73,126,392,68.41
President and Vice President,Donald J. Trump,REP,PRECINCT 349.0,0,376,630,168,1174,63.29
President and Vice President,Donald J. Trump,REP,PRECINCT 350.0,0,188,317,61,566,43.37
President and Vice President,Donald J. Trump,REP,PRECINCT 351.0,0,344,584,324,1252,41.48
President and Vice President,Donald J. Trump,REP,PRECINCT 352.0,0,672,1219,129,2020,67.56
President and Vice President,Donald J. Trump,REP,PRECINCT 353.0,0,447,693,114,1254,61.80
President and Vice President,Donald J. Trump,REP,PRECINCT 354.0,0,241,360,127,728,75.36
President and Vice President,Donald J. Trump,REP,PRECINCT 355.0,0,400,733,225,1358,46.27
President and Vice President,Donald J. Trump,REP,PRECINCT 356.0,0,120,258,90,468,44.78
President and Vice President,Donald J. Trump,REP,PRECINCT 357.0,0,323,481,199,1003,71.59
President and Vice President,Donald J. Trump,REP,PRECINCT 358.0,0,304,529,141,974,66.48
President and Vice President,Donald J. Trump,REP,PRECINCT 359.0,0,329,525,180,1034,60.90
President and Vice President,Donald J. Trump,REP,PRECINCT 360.0,0,699,1202,325,2226,65.03
President and Vice President,Donald J. Trump,REP,PRECINCT 362.0,0,388,551,179,1118,69.05
President and Vice President,Donald J. Trump,REP,PRECINCT 363.0,0,796,1547,428,2771,58.58
President and Vice President,Donald J. Trump,REP,PRECINCT 364.0,0,486,885,252,1623,56.18
President and Vice President,Donald J. Trump,REP,PRECINCT 365.0,0,345,700,219,1264,47.92
President and Vice President,Donald J. Trump,REP,PRECINCT 366.0,0,465,753,185,1403,52.72
President and Vice President,Donald J. Trump,REP,PRECINCT 367.0,0,301,571,227,1099,52.11
President and Vice President,Donald J. Trump,REP,PRECINCT 368.0,0,590,1040,353,1983,70.15
President and Vice President,Donald J. Trump,REP,PRECINCT 369.0,-,-,-,-,30,73.17
President and Vice President,Donald J. Trump,REP,PRECINCT 369.1,0,0,0,0,0,0.00
President and Vice President,Donald J. Trump,REP,PRECINCT 370.0,0,378,806,215,1399,50.47
President and Vice President,Donald J. Trump,REP,PRECINCT 371.0,0,704,819,134,1657,51.06
President and Vice President,Donald J. Trump,REP,PRECINCT 372.0,0,219,362,86,667,64.76
President and Vice President,Donald J. Trump,REP,PRECINCT 373.0,-,-,-,-,1,100.00
