Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Joseph Lewis Jr,UNDER VOTES,STATS,Glen St. Mary 5A,0,82,183,78,343,11.16
Joseph Lewis Jr,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,27,12.11
Scott Makar,YES,,Sanderson 1A,0,193,522,306,1021,53.43
Scott Makar,YES,,South Macclenny 2A,0,356,856,364,1576,59.27
Scott Makar,YES,,North Macclenny 3A,0,319,967,417,1703,60.56
Scott Makar,YES,,Baxter 4A,-,-,-,-,97,53.01
Scott Makar,YES,,Taylor 4B,0,61,91,194,346,65.78
Scott Makar,YES,,Macedonia 4C,0,222,666,258,1146,61.25
Scott Makar,YES,,Cuyler 4D,0,81,198,232,511,58.33
Scott Makar,YES,,Glen St. Mary 5A,0,359,1023,447,1829,59.52
Scott Makar,YES,,Olustee 6A,-,-,-,-,126,56.50
Scott Makar,NO,,Sanderson 1A,0,159,302,224,685,35.85
Scott Makar,NO,,South Macclenny 2A,0,170,366,239,775,29.15
Scott Makar,NO,,North Macclenny 3A,0,167,450,215,832,29.59
Scott Makar,NO,,Baxter 4A,-,-,-,-,72,39.34
Scott Makar,NO,,Taylor 4B,-,-,-,-,149,28.33
Scott Makar,NO,,Macedonia 4C,0,107,295,95,497,26.56
Scott Makar,NO,,Cuyler 4D,0,49,119,111,279,31.85
Scott Makar,NO,,Glen St. Mary 5A,0,166,491,235,892,29.03
Scott Makar,NO,,Olustee 6A,-,-,-,-,69,30.94
Scott Makar,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,3,0.16
Scott Makar,OVER VOTES,STATS,South Macclenny 2A,-,-,-,-,1,0.04
Scott Makar,OVER VOTES,STATS,North Macclenny 3A,-,-,-,-,2,0.07
Scott Makar,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Scott Makar,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Scott Makar,OVER VOTES,STATS,Macedonia 4C,0,0,0,0,0,0.00
Scott Makar,OVER VOTES,STATS,Cuyler 4D,-,-,-,-,2,0.23
Scott Makar,OVER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,1,0.03
Scott Makar,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Scott Makar,UNDER VOTES,STATS,Sanderson 1A,0,54,75,73,202,10.57
Scott Makar,UNDER VOTES,STATS,South Macclenny 2A,0,80,154,73,307,11.55
Scott Makar,UNDER VOTES,STATS,North Macclenny 3A,0,69,158,48,275,9.78
Scott Makar,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,14,7.65
Scott Makar,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,31,5.89
Scott Makar,UNDER VOTES,STATS,Macedonia 4C,0,55,128,45,228,12.19
Scott Makar,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,84,9.59
Scott Makar,UNDER VOTES,STATS,Glen St. Mary 5A,0,79,191,81,351,11.42
Scott Makar,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,28,12.56
Rachel Nordby,YES,,Sanderson 1A,0,207,515,318,1040,54.42
Rachel Nordby,YES,,South Macclenny 2A,0,365,875,369,1609,60.51
Rachel Nordby,YES,,North Macclenny 3A,0,326,969,410,1705,60.63
Rachel Nordby,YES,,Baxter 4A,-,-,-,-,103,56.28
Rachel Nordby,YES,,Taylor 4B,0,62,92,197,351,66.73
Rachel Nordby,YES,,Macedonia 4C,0,224,670,249,1143,61.09
Rachel Nordby,YES,,Cuyler 4D,0,83,193,231,507,57.88
Rachel Nordby,YES,,Glen St. Mary 5A,0,355,1019,445,1819,59.19
Rachel Nordby,YES,,Olustee 6A,-,-,-,-,130,58.30
Rachel Nordby,NO,,Sanderson 1A,0,142,303,214,659,34.48
Rachel Nordby,NO,,South Macclenny 2A,0,162,336,229,727,27.34
Rachel Nordby,NO,,North Macclenny 3A,0,155,433,213,801,28.49
Rachel Nordby,NO,,Baxter 4A,-,-,-,-,65,35.52
Rachel Nordby,NO,,Taylor 4B,-,-,-,-,140,26.62
Rachel Nordby,NO,,Macedonia 4C,0,105,290,101,496,26.51
Rachel Nordby,NO,,Cuyler 4D,0,46,122,110,278,31.74
Rachel Nordby,NO,,Glen St. Mary 5A,0,166,489,232,887,28.86
Rachel Nordby,NO,,Olustee 6A,-,-,-,-,62,27.80
Rachel Nordby,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,1,0.05
Rachel Nordby,OVER VOTES,STATS,South Macclenny 2A,0,0,0,0,0,0.00
Rachel Nordby,OVER VOTES,STATS,North Macclenny 3A,-,-,-,-,2,0.07
Rachel Nordby,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Rachel Nordby,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Rachel Nordby,OVER VOTES,STATS,Macedonia 4C,0,0,0,0,0,0.00
Rachel Nordby,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Rachel Nordby,OVER VOTES,STATS,Glen St. Mary 5A,0,0,0,0,0,0.00
Rachel Nordby,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Rachel Nordby,UNDER VOTES,STATS,Sanderson 1A,0,57,83,71,211,11.04
Rachel Nordby,UNDER VOTES,STATS,South Macclenny 2A,0,79,166,78,323,12.15
Rachel Nordby,UNDER VOTES,STATS,North Macclenny 3A,0,73,175,56,304,10.81
Rachel Nordby,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,15,8.20
Rachel Nordby,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,35,6.65
Rachel Nordby,UNDER VOTES,STATS,Macedonia 4C,0,55,129,48,232,12.40
Rachel Nordby,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,91,10.39
Rachel Nordby,UNDER VOTES,STATS,Glen St. Mary 5A,0,84,197,86,367,11.94
Rachel Nordby,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,31,13.90
Tim Osterhaus,YES,,Sanderson 1A,0,204,502,289,995,52.07
Tim Osterhaus,YES,,South Macclenny 2A,0,352,844,336,1532,57.62
Tim Osterhaus,YES,,North Macclenny 3A,0,315,945,412,1672,59.46
Tim Osterhaus,YES,,Baxter 4A,-,-,-,-,97,53.01
Tim Osterhaus,YES,,Taylor 4B,0,60,86,191,337,64.07
Tim Osterhaus,YES,,Macedonia 4C,0,216,668,262,1146,61.25
Tim Osterhaus,YES,,Cuyler 4D,0,78,191,226,495,56.51
Tim Osterhaus,YES,,Glen St. Mary 5A,0,354,1031,440,1825,59.39
Tim Osterhaus,YES,,Olustee 6A,-,-,-,-,128,57.40
Tim Osterhaus,NO,,Sanderson 1A,0,141,315,238,694,36.32
Tim Osterhaus,NO,,South Macclenny 2A,0,175,369,260,804,30.24
Tim Osterhaus,NO,,North Macclenny 3A,0,166,454,212,832,29.59
Tim Osterhaus,NO,,Baxter 4A,-,-,-,-,70,38.25
Tim Osterhaus,NO,,Taylor 4B,-,-,-,-,153,29.09
Tim Osterhaus,NO,,Macedonia 4C,0,110,290,86,486,25.98
Tim Osterhaus,NO,,Cuyler 4D,0,51,124,116,291,33.22
Tim Osterhaus,NO,,Glen St. Mary 5A,0,163,482,233,878,28.57
Tim Osterhaus,NO,,Olustee 6A,-,-,-,-,61,27.35
Tim Osterhaus,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,2,0.10
Tim Osterhaus,OVER VOTES,STATS,South Macclenny 2A,0,0,0,0,0,0.00
Tim Osterhaus,OVER VOTES,STATS,North Macclenny 3A,0,0,0,0,0,0.00
Tim Osterhaus,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Tim Osterhaus,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Tim Osterhaus,OVER VOTES,STATS,Macedonia 4C,-,-,-,-,1,0.05
Tim Osterhaus,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Tim Osterhaus,OVER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,1,0.03
Tim Osterhaus,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Tim Osterhaus,UNDER VOTES,STATS,Sanderson 1A,0,60,84,76,220,11.51
Tim Osterhaus,UNDER VOTES,STATS,South Macclenny 2A,0,79,164,80,323,12.15
Tim Osterhaus,UNDER VOTES,STATS,North Macclenny 3A,0,74,178,56,308,10.95
Tim Osterhaus,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,16,8.74
Tim Osterhaus,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,36,6.84
Tim Osterhaus,UNDER VOTES,STATS,Macedonia 4C,0,58,131,49,238,12.72
Tim Osterhaus,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,90,10.27
Tim Osterhaus,UNDER VOTES,STATS,Glen St. Mary 5A,0,88,191,90,369,12.01
Tim Osterhaus,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,34,15.25
Clay Roberts,YES,,Sanderson 1A,0,199,508,317,1024,53.58
Clay Roberts,YES,,South Macclenny 2A,0,339,815,365,1519,57.13
Clay Roberts,YES,,North Macclenny 3A,0,304,928,419,1651,58.71
Clay Roberts,YES,,Baxter 4A,-,-,-,-,100,54.64
Clay Roberts,YES,,Taylor 4B,0,62,83,197,342,65.02
Clay Roberts,YES,,Macedonia 4C,0,207,646,248,1101,58.85
Clay Roberts,YES,,Cuyler 4D,0,85,189,225,499,56.96
Clay Roberts,YES,,Glen St. Mary 5A,0,338,1010,444,1792,58.31
Clay Roberts,YES,,Olustee 6A,-,-,-,-,135,60.54
Clay Roberts,NO,,Sanderson 1A,0,150,306,213,669,35.01
Clay Roberts,NO,,South Macclenny 2A,0,184,393,231,808,30.39
Clay Roberts,NO,,North Macclenny 3A,0,175,466,205,846,30.09
Clay Roberts,NO,,Baxter 4A,-,-,-,-,66,36.07
Clay Roberts,NO,,Taylor 4B,-,-,-,-,146,27.76
Clay Roberts,NO,,Macedonia 4C,0,117,312,103,532,28.43
Clay Roberts,NO,,Cuyler 4D,0,44,123,113,280,31.96
Clay Roberts,NO,,Glen St. Mary 5A,0,180,499,226,905,29.45
Clay Roberts,NO,,Olustee 6A,-,-,-,-,56,25.11
Clay Roberts,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,2,0.10
Clay Roberts,OVER VOTES,STATS,South Macclenny 2A,-,-,-,-,1,0.04
Clay Roberts,OVER VOTES,STATS,North Macclenny 3A,0,0,0,0,0,0.00
Clay Roberts,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Clay Roberts,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Clay Roberts,OVER VOTES,STATS,Macedonia 4C,0,0,0,0,0,0.00
Clay Roberts,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Clay Roberts,OVER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,1,0.03
Clay Roberts,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Clay Roberts,UNDER VOTES,STATS,Sanderson 1A,0,57,87,72,216,11.30
Clay Roberts,UNDER VOTES,STATS,South Macclenny 2A,0,83,168,80,331,12.45
Clay Roberts,UNDER VOTES,STATS,North Macclenny 3A,0,76,183,56,315,11.20
Clay Roberts,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,17,9.29
Clay Roberts,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,38,7.22
Clay Roberts,UNDER VOTES,STATS,Macedonia 4C,0,60,131,47,238,12.72
Clay Roberts,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,97,11.07
Clay Roberts,UNDER VOTES,STATS,Glen St. Mary 5A,0,87,195,93,375,12.20
Clay Roberts,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,32,14.35
Adam S. Tanenbaum,YES,,Sanderson 1A,0,205,523,306,1034,54.11
Adam S. Tanenbaum,YES,,South Macclenny 2A,0,358,860,365,1583,59.53
Adam S. Tanenbaum,YES,,North Macclenny 3A,0,318,947,424,1689,60.06
Adam S. Tanenbaum,YES,,Baxter 4A,-,-,-,-,103,56.28
Adam S. Tanenbaum,YES,,Taylor 4B,0,59,91,194,344,65.40
Adam S. Tanenbaum,YES,,Macedonia 4C,0,222,670,258,1150,61.46
Adam S. Tanenbaum,YES,,Cuyler 4D,0,83,204,230,517,59.02
Adam S. Tanenbaum,YES,,Glen St. Mary 5A,0,363,1042,449,1854,60.33
Adam S. Tanenbaum,YES,,Olustee 6A,-,-,-,-,129,57.85
Adam S. Tanenbaum,NO,,Sanderson 1A,0,145,292,227,664,34.75
Adam S. Tanenbaum,NO,,South Macclenny 2A,0,167,353,233,753,28.32
Adam S. Tanenbaum,NO,,North Macclenny 3A,0,163,440,204,807,28.70
Adam S. Tanenbaum,NO,,Baxter 4A,-,-,-,-,63,34.43
Adam S. Tanenbaum,NO,,Taylor 4B,-,-,-,-,145,27.57
Adam S. Tanenbaum,NO,,Macedonia 4C,0,104,287,94,485,25.92
Adam S. Tanenbaum,NO,,Cuyler 4D,0,48,107,110,265,30.25
Adam S. Tanenbaum,NO,,Glen St. Mary 5A,0,157,467,225,849,27.63
Adam S. Tanenbaum,NO,,Olustee 6A,-,-,-,-,64,28.70
Adam S. Tanenbaum,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,1,0.05
Adam S. Tanenbaum,OVER VOTES,STATS,South Macclenny 2A,0,0,0,0,0,0.00
Adam S. Tanenbaum,OVER VOTES,STATS,North Macclenny 3A,0,0,0,0,0,0.00
Adam S. Tanenbaum,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Adam S. Tanenbaum,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Adam S. Tanenbaum,OVER VOTES,STATS,Macedonia 4C,0,0,0,0,0,0.00
Adam S. Tanenbaum,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Adam S. Tanenbaum,OVER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,1,0.03
Adam S. Tanenbaum,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Adam S. Tanenbaum,UNDER VOTES,STATS,Sanderson 1A,0,56,86,70,212,11.09
Adam S. Tanenbaum,UNDER VOTES,STATS,South Macclenny 2A,0,81,164,78,323,12.15
Adam S. Tanenbaum,UNDER VOTES,STATS,North Macclenny 3A,0,74,190,52,316,11.24
Adam S. Tanenbaum,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,17,9.29
Adam S. Tanenbaum,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,37,7.03
Adam S. Tanenbaum,UNDER VOTES,STATS,Macedonia 4C,0,58,132,46,236,12.61
Adam S. Tanenbaum,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,94,10.73
Adam S. Tanenbaum,UNDER VOTES,STATS,Glen St. Mary 5A,0,85,195,89,369,12.01
Adam S. Tanenbaum,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,30,13.45
Amendment 1,YES,,Sanderson 1A,0,332,778,501,1611,84.30
Amendment 1,YES,,South Macclenny 2A,0,508,1192,579,2279,85.71
Amendment 1,YES,,North Macclenny 3A,0,489,1386,606,2481,88.23
Amendment 1,YES,,Baxter 4A,-,-,-,-,168,91.80
Amendment 1,YES,,Taylor 4B,0,89,127,268,484,92.02
Amendment 1,YES,,Macedonia 4C,0,341,971,370,1682,89.90
Amendment 1,YES,,Cuyler 4D,0,130,295,333,758,86.53
Amendment 1,YES,,Glen St. Mary 5A,0,531,1526,683,2740,89.16
Amendment 1,YES,,Olustee 6A,-,-,-,-,188,84.30
Amendment 1,NO,,Sanderson 1A,0,41,86,65,192,10.05
Amendment 1,NO,,South Macclenny 2A,0,69,129,70,268,10.08
Amendment 1,NO,,North Macclenny 3A,0,45,141,59,245,8.71
Amendment 1,NO,,Baxter 4A,-,-,-,-,9,4.92
Amendment 1,NO,,Taylor 4B,-,-,-,-,34,6.46
Amendment 1,NO,,Macedonia 4C,-,-,-,-,135,7.22
Amendment 1,NO,,Cuyler 4D,-,-,-,-,88,10.05
Amendment 1,NO,,Glen St. Mary 5A,0,53,136,61,250,8.14
Amendment 1,NO,,Olustee 6A,-,-,-,-,23,10.31
Amendment 1,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,1,0.05
Amendment 1,OVER VOTES,STATS,South Macclenny 2A,0,0,0,0,0,0.00
Amendment 1,OVER VOTES,STATS,North Macclenny 3A,0,0,0,0,0,0.00
Amendment 1,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Amendment 1,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Amendment 1,OVER VOTES,STATS,Macedonia 4C,-,-,-,-,1,0.05
Amendment 1,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Amendment 1,OVER VOTES,STATS,Glen St. Mary 5A,0,0,0,0,0,0.00
Amendment 1,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Amendment 1,UNDER VOTES,STATS,Sanderson 1A,0,33,37,37,107,5.60
Amendment 1,UNDER VOTES,STATS,South Macclenny 2A,-,-,-,-,112,4.21
Amendment 1,UNDER VOTES,STATS,North Macclenny 3A,-,-,-,-,86,3.06
Amendment 1,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,6,3.28
Amendment 1,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,8,1.52
Amendment 1,UNDER VOTES,STATS,Macedonia 4C,-,-,-,-,53,2.83
Amendment 1,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,30,3.42
Amendment 1,UNDER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,83,2.70
Amendment 1,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,12,5.38
Amendment 2,YES,,Sanderson 1A,0,212,263,256,731,38.25
Amendment 2,YES,,South Macclenny 2A,0,292,389,224,905,34.04
Amendment 2,YES,,North Macclenny 3A,0,256,400,182,838,29.80
Amendment 2,YES,,Baxter 4A,-,-,-,-,43,23.50
Amendment 2,YES,,Taylor 4B,0,33,32,84,149,28.33
Amendment 2,YES,,Macedonia 4C,0,138,183,77,398,21.27
Amendment 2,YES,,Cuyler 4D,0,49,69,93,211,24.09
Amendment 2,YES,,Glen St. Mary 5A,0,212,355,173,740,24.08
Amendment 2,YES,,Olustee 6A,-,-,-,-,91,40.81
Amendment 2,NO,,Sanderson 1A,0,167,615,323,1105,57.82
Amendment 2,NO,,South Macclenny 2A,0,294,946,429,1669,62.77
Amendment 2,NO,,North Macclenny 3A,0,283,1141,494,1918,68.21
Amendment 2,NO,,Baxter 4A,-,-,-,-,138,75.41
Amendment 2,NO,,Taylor 4B,0,60,101,207,368,69.96
Amendment 2,NO,,Macedonia 4C,0,233,888,315,1436,76.75
Amendment 2,NO,,Cuyler 4D,0,91,269,283,643,73.40
Amendment 2,NO,,Glen St. Mary 5A,0,371,1313,577,2261,73.58
Amendment 2,NO,,Olustee 6A,-,-,-,-,123,55.16
Amendment 2,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,2,0.10
Amendment 2,OVER VOTES,STATS,South Macclenny 2A,0,0,0,0,0,0.00
Amendment 2,OVER VOTES,STATS,North Macclenny 3A,-,-,-,-,2,0.07
Amendment 2,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Amendment 2,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Amendment 2,OVER VOTES,STATS,Macedonia 4C,0,0,0,0,0,0.00
Amendment 2,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Amendment 2,OVER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,1,0.03
Amendment 2,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Amendment 2,UNDER VOTES,STATS,Sanderson 1A,-,-,-,-,73,3.82
Amendment 2,UNDER VOTES,STATS,South Macclenny 2A,-,-,-,-,85,3.20
Amendment 2,UNDER VOTES,STATS,North Macclenny 3A,-,-,-,-,54,1.92
Amendment 2,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,2,1.09
Amendment 2,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,9,1.71
Amendment 2,UNDER VOTES,STATS,Macedonia 4C,-,-,-,-,37,1.98
Amendment 2,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,22,2.51
Amendment 2,UNDER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,71,2.31
Amendment 2,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,9,4.04
Amendment 3,YES,,Sanderson 1A,0,218,409,341,968,50.65
Amendment 3,YES,,South Macclenny 2A,0,316,613,351,1280,48.14
Amendment 3,YES,,North Macclenny 3A,0,291,676,333,1300,46.23
Amendment 3,YES,,Baxter 4A,-,-,-,-,82,44.81
Amendment 3,YES,,Taylor 4B,0,41,65,138,244,46.39
Amendment 3,YES,,Macedonia 4C,0,180,381,176,737,39.39
Amendment 3,YES,,Cuyler 4D,0,62,138,183,383,43.72
Amendment 3,YES,,Glen St. Mary 5A,0,272,662,370,1304,42.43
Amendment 3,YES,,Olustee 6A,-,-,-,-,109,48.88
Amendment 3,NO,,Sanderson 1A,0,148,438,214,800,41.86
Amendment 3,NO,,South Macclenny 2A,0,243,675,272,1190,44.75
Amendment 3,NO,,North Macclenny 3A,0,226,806,320,1352,48.08
Amendment 3,NO,,Baxter 4A,-,-,-,-,93,50.82
Amendment 3,NO,,Taylor 4B,0,45,65,152,262,49.81
Amendment 3,NO,,Macedonia 4C,0,181,656,202,1039,55.53
Amendment 3,NO,,Cuyler 4D,0,74,191,182,447,51.03
Amendment 3,NO,,Glen St. Mary 5A,0,295,931,351,1577,51.32
Amendment 3,NO,,Olustee 6A,-,-,-,-,99,44.39
Amendment 3,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,1,0.05
Amendment 3,OVER VOTES,STATS,South Macclenny 2A,0,0,0,0,0,0.00
Amendment 3,OVER VOTES,STATS,North Macclenny 3A,-,-,-,-,2,0.07
Amendment 3,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Amendment 3,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Amendment 3,OVER VOTES,STATS,Macedonia 4C,0,0,0,0,0,0.00
Amendment 3,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Amendment 3,OVER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,1,0.03
Amendment 3,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Amendment 3,UNDER VOTES,STATS,Sanderson 1A,0,40,54,48,142,7.43
Amendment 3,UNDER VOTES,STATS,South Macclenny 2A,0,47,89,53,189,7.11
Amendment 3,UNDER VOTES,STATS,North Macclenny 3A,-,-,-,-,158,5.62
Amendment 3,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,8,4.37
Amendment 3,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,20,3.80
Amendment 3,UNDER VOTES,STATS,Macedonia 4C,-,-,-,-,95,5.08
Amendment 3,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,46,5.25
Amendment 3,UNDER VOTES,STATS,Glen St. Mary 5A,0,38,111,42,191,6.22
Amendment 3,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,15,6.73
Amendment 4,YES,,Sanderson 1A,0,188,454,294,936,48.98
Amendment 4,YES,,South Macclenny 2A,0,278,696,353,1327,49.91
Amendment 4,YES,,North Macclenny 3A,0,253,802,363,1418,50.43
Amendment 4,YES,,Baxter 4A,-,-,-,-,98,53.55
Amendment 4,YES,,Taylor 4B,0,39,82,167,288,54.75
Amendment 4,YES,,Macedonia 4C,0,161,547,197,905,48.37
Amendment 4,YES,,Cuyler 4D,0,64,184,184,432,49.32
Amendment 4,YES,,Glen St. Mary 5A,0,284,836,370,1490,48.49
Amendment 4,YES,,Olustee 6A,-,-,-,-,117,52.47
Amendment 4,NO,,Sanderson 1A,0,177,388,258,823,43.07
Amendment 4,NO,,South Macclenny 2A,0,271,591,261,1123,42.23
Amendment 4,NO,,North Macclenny 3A,0,258,676,289,1223,43.49
Amendment 4,NO,,Baxter 4A,-,-,-,-,75,40.98
Amendment 4,NO,,Taylor 4B,0,45,46,116,207,39.35
Amendment 4,NO,,Macedonia 4C,0,193,479,176,848,45.32
Amendment 4,NO,,Cuyler 4D,0,70,142,178,390,44.52
Amendment 4,NO,,Glen St. Mary 5A,0,278,755,339,1372,44.65
Amendment 4,NO,,Olustee 6A,-,-,-,-,86,38.57
Amendment 4,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,2,0.10
Amendment 4,OVER VOTES,STATS,South Macclenny 2A,0,0,0,0,0,0.00
Amendment 4,OVER VOTES,STATS,North Macclenny 3A,0,0,0,0,0,0.00
Amendment 4,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Amendment 4,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Amendment 4,OVER VOTES,STATS,Macedonia 4C,-,-,-,-,2,0.11
Amendment 4,OVER VOTES,STATS,Cuyler 4D,0,0,0,0,0,0.00
Amendment 4,OVER VOTES,STATS,Glen St. Mary 5A,-,-,-,-,1,0.03
Amendment 4,OVER VOTES,STATS,Olustee 6A,0,0,0,0,0,0.00
Amendment 4,UNDER VOTES,STATS,Sanderson 1A,0,41,58,51,150,7.85
Amendment 4,UNDER VOTES,STATS,South Macclenny 2A,0,57,90,62,209,7.86
Amendment 4,UNDER VOTES,STATS,North Macclenny 3A,-,-,-,-,171,6.08
Amendment 4,UNDER VOTES,STATS,Baxter 4A,-,-,-,-,10,5.46
Amendment 4,UNDER VOTES,STATS,Taylor 4B,-,-,-,-,31,5.89
Amendment 4,UNDER VOTES,STATS,Macedonia 4C,-,-,-,-,116,6.20
Amendment 4,UNDER VOTES,STATS,Cuyler 4D,-,-,-,-,54,6.16
Amendment 4,UNDER VOTES,STATS,Glen St. Mary 5A,0,43,114,53,210,6.83
Amendment 4,UNDER VOTES,STATS,Olustee 6A,-,-,-,-,20,8.97
Amendment 5,YES,,Sanderson 1A,0,266,577,388,1231,64.42
Amendment 5,YES,,South Macclenny 2A,0,424,888,450,1762,66.27
Amendment 5,YES,,North Macclenny 3A,0,369,1035,485,1889,67.18
Amendment 5,YES,,Baxter 4A,-,-,-,-,128,69.95
Amendment 5,YES,,Taylor 4B,0,55,101,204,360,68.44
Amendment 5,YES,,Macedonia 4C,0,280,712,269,1261,67.40
Amendment 5,YES,,Cuyler 4D,0,99,226,254,579,66.10
Amendment 5,YES,,Glen St. Mary 5A,0,415,1108,495,2018,65.67
Amendment 5,YES,,Olustee 6A,-,-,-,-,156,69.96
Amendment 5,NO,,Sanderson 1A,0,99,266,168,533,27.89
Amendment 5,NO,,South Macclenny 2A,0,129,389,168,686,25.80
Amendment 5,NO,,North Macclenny 3A,0,143,444,165,752,26.74
Amendment 5,NO,,Baxter 4A,-,-,-,-,47,25.68
Amendment 5,NO,,Taylor 4B,0,30,30,82,142,27.00
Amendment 5,NO,,Macedonia 4C,0,84,306,98,488,26.08
Amendment 5,NO,,Cuyler 4D,0,38,100,108,246,28.08
Amendment 5,NO,,Glen St. Mary 5A,0,149,485,218,852,27.73
Amendment 5,NO,,Olustee 6A,-,-,-,-,47,21.08
Amendment 5,OVER VOTES,STATS,Sanderson 1A,-,-,-,-,3,0.16
Amendment 5,OVER VOTES,STATS,South Macclenny 2A,-,-,-,-,2,0.08
Amendment 5,OVER VOTES,STATS,North Macclenny 3A,0,0,0,0,0,0.00
Amendment 5,OVER VOTES,STATS,Baxter 4A,0,0,0,0,0,0.00
Amendment 5,OVER VOTES,STATS,Taylor 4B,0,0,0,0,0,0.00
Amendment 5,OVER VOTES,STATS,Macedonia 4C,0,0,0,0,0,0.00
